2018,39,agulhas,160,,prestrike_2,small
2018,40,agulhas,157,,prestrike_2,small
2018,41,agulhas,106,,prestrike_2,small
2018,42,agulhas,140,,prestrike_2,small
2018,39,airline,106,,prestrike_2,small
2018,40,airline,53,,prestrike_2,small
2018,41,airline,36,,prestrike_2,small
2018,42,airline,24,,prestrike_2,small
2018,39,allover,473,,prestrike_2,medium
2018,40,allover,696,,prestrike_2,medium
2018,41,allover,516,,prestrike_2,medium
2018,42,allover,748,,prestrike_2,medium
2018,39,amenity,0,,prestrike_2,small
2018,40,amenity,47,,prestrike_2,small
2018,41,amenity,0,,prestrike_2,small
2018,42,amenity,20,,prestrike_2,small
2018,39,anchovy,712,,prestrike_2,small
2018,40,anchovy,209,,prestrike_2,small
2018,41,anchovy,247,,prestrike_2,small
2018,42,anchovy,334,,prestrike_2,small
2018,39,angrier,51,,prestrike_2,small
2018,40,angrier,83,,prestrike_2,small
2018,41,angrier,131,,prestrike_2,small
2018,42,angrier,92,,prestrike_2,small
2018,39,aplitic,71,,prestrike_2,small
2018,40,aplitic,97,,prestrike_2,small
2018,41,aplitic,67,,prestrike_2,small
2018,42,aplitic,78,,prestrike_2,small
2018,39,arecibo,0,,prestrike_2,small
2018,40,arecibo,26,,prestrike_2,small
2018,41,arecibo,46,,prestrike_2,small
2018,42,arecibo,4,,prestrike_2,small
2018,39,arrived,205,,prestrike_2,medium
2018,40,arrived,249,,prestrike_2,medium
2018,41,arrived,534,,prestrike_2,medium
2018,42,arrived,172,,prestrike_2,medium
2018,39,bambino,30,,prestrike_2,small
2018,40,bambino,19,,prestrike_2,small
2018,41,bambino,66,,prestrike_2,small
2018,42,bambino,85,,prestrike_2,small
2018,39,benison,3496,,prestrike_2,large
2018,40,benison,6102,,prestrike_2,large
2018,41,benison,8525,,prestrike_2,large
2018,42,benison,8717,,prestrike_2,large
2018,39,berwick,1003,,prestrike_2,medium
2018,40,berwick,1169,,prestrike_2,medium
2018,41,berwick,911,,prestrike_2,medium
2018,42,berwick,1288,,prestrike_2,medium
2018,39,birling,131,,prestrike_2,medium
2018,40,birling,90,,prestrike_2,medium
2018,41,birling,50,,prestrike_2,medium
2018,42,birling,141,,prestrike_2,medium
2018,39,britska,30,,prestrike_2,small
2018,40,britska,0,,prestrike_2,small
2018,41,britska,60,,prestrike_2,small
2018,42,britska,14,,prestrike_2,small
2018,39,byronic,73,,prestrike_2,small
2018,40,byronic,50,,prestrike_2,small
2018,41,byronic,25,,prestrike_2,small
2018,42,byronic,76,,prestrike_2,small
2018,39,cadorna,15226,,prestrike_2,large
2018,40,cadorna,13691,,prestrike_2,large
2018,41,cadorna,14540,,prestrike_2,large
2018,42,cadorna,14360,,prestrike_2,large
2018,39,candler,0,,prestrike_2,small
2018,40,candler,13,,prestrike_2,small
2018,41,candler,25,,prestrike_2,small
2018,42,candler,31,,prestrike_2,small
2018,39,capelin,190,,prestrike_2,medium
2018,40,capelin,247,,prestrike_2,medium
2018,41,capelin,288,,prestrike_2,medium
2018,42,capelin,161,,prestrike_2,medium
2018,39,cawdrey,23655,,prestrike_2,large
2018,40,cawdrey,17610,,prestrike_2,large
2018,41,cawdrey,17586,,prestrike_2,large
2018,42,cawdrey,17870,,prestrike_2,large
2018,39,chunder,200,,prestrike_2,medium
2018,40,chunder,187,,prestrike_2,medium
2018,41,chunder,206,,prestrike_2,medium
2018,42,chunder,111,,prestrike_2,medium
2018,39,citizen,19,,prestrike_2,small
2018,40,citizen,24,,prestrike_2,small
2018,41,citizen,0,,prestrike_2,small
2018,42,citizen,63,,prestrike_2,small
2018,39,coaxial,0,,prestrike_2,small
2018,40,coaxial,0,,prestrike_2,small
2018,41,coaxial,0,,prestrike_2,small
2018,42,coaxial,0,,prestrike_2,small
2018,39,contemn,7925,,prestrike_2,large
2018,40,contemn,8759,,prestrike_2,large
2018,41,contemn,6969,,prestrike_2,large
2018,42,contemn,8536,,prestrike_2,large
2018,39,cynurus,170,,prestrike_2,small
2018,40,cynurus,90,,prestrike_2,small
2018,41,cynurus,82,,prestrike_2,small
2018,42,cynurus,277,,prestrike_2,small
2018,39,dacryon,11857,,prestrike_2,large
2018,40,dacryon,5175,,prestrike_2,large
2018,41,dacryon,15566,,prestrike_2,large
2018,42,dacryon,8584,,prestrike_2,large
2018,39,daro,263,,prestrike_2,medium
2018,40,daro,320,,prestrike_2,medium
2018,41,daro,255,,prestrike_2,medium
2018,42,daro,288,,prestrike_2,medium
2018,39,doubter,59,,prestrike_2,small
2018,40,doubter,95,,prestrike_2,small
2018,41,doubter,6,,prestrike_2,small
2018,42,doubter,147,,prestrike_2,small
2018,39,drawbar,61,,prestrike_2,large
2018,40,drawbar,8,,prestrike_2,large
2018,41,drawbar,0,,prestrike_2,large
2018,42,drawbar,0,,prestrike_2,large
2018,39,ebonise,1331,,prestrike_2,medium
2018,40,ebonise,1291,,prestrike_2,medium
2018,41,ebonise,1371,,prestrike_2,medium
2018,42,ebonise,1108,,prestrike_2,medium
2018,39,engager,0,,prestrike_2,small
2018,40,engager,18,,prestrike_2,small
2018,41,engager,0,,prestrike_2,small
2018,42,engager,29,,prestrike_2,small
2018,39,enskyed,652,,prestrike_2,medium
2018,40,enskyed,664,,prestrike_2,medium
2018,41,enskyed,478,,prestrike_2,medium
2018,42,enskyed,553,,prestrike_2,medium
2018,39,eroding,126,,prestrike_2,medium
2018,40,eroding,132,,prestrike_2,medium
2018,41,eroding,71,,prestrike_2,medium
2018,42,eroding,87,,prestrike_2,medium
2018,39,etching,304,,prestrike_2,medium
2018,40,etching,326,,prestrike_2,medium
2018,41,etching,333,,prestrike_2,medium
2018,42,etching,259,,prestrike_2,medium
2018,39,eyespot,0,,prestrike_2,small
2018,40,eyespot,0,,prestrike_2,small
2018,41,eyespot,0,,prestrike_2,small
2018,42,eyespot,0,,prestrike_2,small
2018,39,fergana,12694,,prestrike_2,large
2018,40,fergana,11650,,prestrike_2,large
2018,41,fergana,10781,,prestrike_2,large
2018,42,fergana,13068,,prestrike_2,large
2018,39,ferrari,161,,prestrike_2,medium
2018,40,ferrari,227,,prestrike_2,medium
2018,41,ferrari,203,,prestrike_2,medium
2018,42,ferrari,145,,prestrike_2,medium
2018,39,fleecer,119,,prestrike_2,small
2018,40,fleecer,133,,prestrike_2,small
2018,41,fleecer,88,,prestrike_2,small
2018,42,fleecer,136,,prestrike_2,small
2018,39,flunkey,643359,,prestrike_2,large
2018,40,flunkey,657826,,prestrike_2,large
2018,41,flunkey,721111,,prestrike_2,large
2018,42,flunkey,761306,,prestrike_2,large
2018,39,flunkou,1829,,prestrike_2,medium
2018,40,flunkou,2427,,prestrike_2,medium
2018,41,flunkou,1890,,prestrike_2,medium
2018,42,flunkou,2246,,prestrike_2,medium
2018,39,fordone,12987,,prestrike_2,large
2018,40,fordone,13947,,prestrike_2,large
2018,41,fordone,20586,,prestrike_2,large
2018,42,fordone,15500,,prestrike_2,large
2018,39,fumette,157,,prestrike_2,small
2018,40,fumette,152,,prestrike_2,small
2018,41,fumette,94,,prestrike_2,small
2018,42,fumette,148,,prestrike_2,small
2018,39,gingham,0,,prestrike_2,small
2018,40,gingham,12,,prestrike_2,small
2018,41,gingham,26,,prestrike_2,small
2018,42,gingham,0,,prestrike_2,small
2018,39,golding,4245,,prestrike_2,large
2018,40,golding,22305,,prestrike_2,large
2018,41,golding,23142,,prestrike_2,large
2018,42,golding,14325,,prestrike_2,large
2018,39,gonadal,14,,prestrike_2,small
2018,40,gonadal,0,,prestrike_2,small
2018,41,gonadal,71,,prestrike_2,small
2018,42,gonadal,45,,prestrike_2,small
2018,39,gossipy,0,,prestrike_2,small
2018,40,gossipy,43,,prestrike_2,small
2018,41,gossipy,16,,prestrike_2,small
2018,42,gossipy,40,,prestrike_2,small
2018,39,grafton,6362,,prestrike_2,large
2018,40,grafton,4253,,prestrike_2,large
2018,41,grafton,5345,,prestrike_2,large
2018,42,grafton,4221,,prestrike_2,large
2018,39,heavier,3,,prestrike_2,small
2018,40,heavier,19,,prestrike_2,small
2018,41,heavier,71,,prestrike_2,small
2018,42,heavier,32,,prestrike_2,small
2018,39,hydroid,26595,,prestrike_2,large
2018,40,hydroid,25233,,prestrike_2,large
2018,41,hydroid,26885,,prestrike_2,large
2018,42,hydroid,31442,,prestrike_2,large
2018,39,iodizer,63,,prestrike_2,small
2018,40,iodizer,45,,prestrike_2,small
2018,41,iodizer,17,,prestrike_2,small
2018,42,iodizer,49,,prestrike_2,small
2018,39,ivylike,0,,prestrike_2,small
2018,40,ivylike,79,,prestrike_2,small
2018,41,ivylike,26,,prestrike_2,small
2018,42,ivylike,20,,prestrike_2,small
2018,39,kinesic,129,,prestrike_2,small
2018,40,kinesic,150,,prestrike_2,small
2018,41,kinesic,120,,prestrike_2,small
2018,42,kinesic,196,,prestrike_2,small
2018,39,kowloon,30,,prestrike_2,small
2018,40,kowloon,24,,prestrike_2,small
2018,41,kowloon,28,,prestrike_2,small
2018,42,kowloon,11,,prestrike_2,small
2018,39,lighter,78364,,prestrike_2,large
2018,40,lighter,53691,,prestrike_2,large
2018,41,lighter,63613,,prestrike_2,large
2018,42,lighter,52642,,prestrike_2,large
2018,39,luganda,82,,prestrike_2,small
2018,40,luganda,101,,prestrike_2,small
2018,41,luganda,82,,prestrike_2,small
2018,42,luganda,187,,prestrike_2,small
2018,39,mabelle,41,,prestrike_2,small
2018,40,mabelle,41,,prestrike_2,small
2018,41,mabelle,0,,prestrike_2,small
2018,42,mabelle,40,,prestrike_2,small
2018,39,maestro,4118,,prestrike_2,medium
2018,40,maestro,4612,,prestrike_2,medium
2018,41,maestro,3396,,prestrike_2,medium
2018,42,maestro,3167,,prestrike_2,medium
2018,39,maginus,434,,prestrike_2,medium
2018,40,maginus,362,,prestrike_2,medium
2018,41,maginus,217,,prestrike_2,medium
2018,42,maginus,379,,prestrike_2,medium
2018,39,manning,84,,prestrike_2,small
2018,40,manning,135,,prestrike_2,small
2018,41,manning,162,,prestrike_2,small
2018,42,manning,240,,prestrike_2,small
2018,39,microhm,15540,,prestrike_2,large
2018,40,microhm,15765,,prestrike_2,large
2018,41,microhm,14325,,prestrike_2,large
2018,42,microhm,15257,,prestrike_2,large
2018,39,mitford,15,,prestrike_2,small
2018,40,mitford,18,,prestrike_2,small
2018,41,mitford,8,,prestrike_2,small
2018,42,mitford,0,,prestrike_2,small
2018,39,mitzvah,30417,,prestrike_2,large
2018,40,mitzvah,29268,,prestrike_2,large
2018,41,mitzvah,24906,,prestrike_2,large
2018,42,mitzvah,27994,,prestrike_2,large
2018,39,mizoram,60,,prestrike_2,small
2018,40,mizoram,19,,prestrike_2,small
2018,41,mizoram,0,,prestrike_2,small
2018,42,mizoram,70,,prestrike_2,small
2018,39,mortise,16660,,prestrike_2,large
2018,40,mortise,17091,,prestrike_2,large
2018,41,mortise,14401,,prestrike_2,large
2018,42,mortise,18759,,prestrike_2,large
2018,39,murther,31,,prestrike_2,small
2018,40,murther,47,,prestrike_2,small
2018,41,murther,0,,prestrike_2,small
2018,42,murther,67,,prestrike_2,small
2018,39,natalia,15,,prestrike_2,small
2018,40,natalia,28,,prestrike_2,small
2018,41,natalia,36,,prestrike_2,small
2018,42,natalia,34,,prestrike_2,small
2018,39,neuston,77198,,prestrike_2,large
2018,40,neuston,60800,,prestrike_2,large
2018,41,neuston,95899,,prestrike_2,large
2018,42,neuston,122490,,prestrike_2,large
2018,39,nonplus,92948,,prestrike_2,large
2018,40,nonplus,91627,,prestrike_2,large
2018,41,nonplus,101205,,prestrike_2,large
2018,42,nonplus,154288,,prestrike_2,large
2018,39,nonsane,0,,prestrike_2,small
2018,40,nonsane,60,,prestrike_2,small
2018,41,nonsane,3,,prestrike_2,small
2018,42,nonsane,54,,prestrike_2,small
2018,39,oceanog,17,,prestrike_2,small
2018,40,oceanog,0,,prestrike_2,small
2018,41,oceanog,13,,prestrike_2,small
2018,42,oceanog,10,,prestrike_2,small
2018,39,overlay,34652,,prestrike_2,large
2018,40,overlay,31787,,prestrike_2,large
2018,41,overlay,39072,,prestrike_2,large
2018,42,overlay,35101,,prestrike_2,large
2018,39,parquet,748,,prestrike_2,medium
2018,40,parquet,781,,prestrike_2,medium
2018,41,parquet,799,,prestrike_2,medium
2018,42,parquet,734,,prestrike_2,medium
2018,39,philtre,126,,prestrike_2,small
2018,40,philtre,110,,prestrike_2,small
2018,41,philtre,143,,prestrike_2,small
2018,42,philtre,121,,prestrike_2,small
2018,39,precast,17004,,prestrike_2,large
2018,40,precast,16405,,prestrike_2,large
2018,41,precast,23516,,prestrike_2,large
2018,42,precast,17231,,prestrike_2,large
2018,39,protege,64,,prestrike_2,small
2018,40,protege,46,,prestrike_2,small
2018,41,protege,50,,prestrike_2,small
2018,42,protege,50,,prestrike_2,small
2018,39,puccoon,45,,prestrike_2,small
2018,40,puccoon,19,,prestrike_2,small
2018,41,puccoon,16,,prestrike_2,small
2018,42,puccoon,23,,prestrike_2,small
2018,39,quamash,136,,prestrike_2,medium
2018,40,quamash,97,,prestrike_2,medium
2018,41,quamash,151,,prestrike_2,medium
2018,42,quamash,108,,prestrike_2,medium
2018,39,recarve,17937,,prestrike_2,large
2018,40,recarve,18712,,prestrike_2,large
2018,41,recarve,16065,,prestrike_2,large
2018,42,recarve,21265,,prestrike_2,large
2018,39,regosol,453,,prestrike_2,medium
2018,40,regosol,357,,prestrike_2,medium
2018,41,regosol,435,,prestrike_2,medium
2018,42,regosol,698,,prestrike_2,medium
2018,39,rending,37,,prestrike_2,small
2018,40,rending,0,,prestrike_2,small
2018,41,rending,17,,prestrike_2,small
2018,42,rending,0,,prestrike_2,small
2018,39,saurian,444,,prestrike_2,medium
2018,40,saurian,460,,prestrike_2,medium
2018,41,saurian,374,,prestrike_2,medium
2018,42,saurian,500,,prestrike_2,medium
2018,39,scalpel,3111,,prestrike_2,medium
2018,40,scalpel,3292,,prestrike_2,medium
2018,41,scalpel,7855,,prestrike_2,medium
2018,42,scalpel,3521,,prestrike_2,medium
2018,39,scauper,48,,prestrike_2,small
2018,40,scauper,111,,prestrike_2,small
2018,41,scauper,159,,prestrike_2,small
2018,42,scauper,73,,prestrike_2,small
2018,39,seattle,8207,,prestrike_2,large
2018,40,seattle,8268,,prestrike_2,large
2018,41,seattle,12677,,prestrike_2,large
2018,42,seattle,10718,,prestrike_2,large
2018,39,service,99,,prestrike_2,small
2018,40,service,126,,prestrike_2,small
2018,41,service,78,,prestrike_2,small
2018,42,service,107,,prestrike_2,small
2018,39,shaptin,18470,,prestrike_2,large
2018,40,shaptin,20866,,prestrike_2,large
2018,41,shaptin,15377,,prestrike_2,large
2018,42,shaptin,18791,,prestrike_2,large
2018,39,shipman,189,,prestrike_2,medium
2018,40,shipman,217,,prestrike_2,medium
2018,41,shipman,208,,prestrike_2,medium
2018,42,shipman,236,,prestrike_2,medium
2018,39,solubly,548,,prestrike_2,medium
2018,40,solubly,392,,prestrike_2,medium
2018,41,solubly,433,,prestrike_2,medium
2018,42,solubly,149,,prestrike_2,medium
2018,39,sophist,61,,prestrike_2,small
2018,40,sophist,34,,prestrike_2,small
2018,41,sophist,0,,prestrike_2,small
2018,42,sophist,39,,prestrike_2,small
2018,39,starver,307,,prestrike_2,medium
2018,40,starver,248,,prestrike_2,medium
2018,41,starver,292,,prestrike_2,medium
2018,42,starver,391,,prestrike_2,medium
2018,39,stertor,202,,prestrike_2,medium
2018,40,stertor,321,,prestrike_2,medium
2018,41,stertor,305,,prestrike_2,medium
2018,42,stertor,224,,prestrike_2,medium
2018,39,subhead,452,,prestrike_2,medium
2018,40,subhead,454,,prestrike_2,medium
2018,41,subhead,411,,prestrike_2,medium
2018,42,subhead,488,,prestrike_2,medium
2018,39,sullage,73,,prestrike_2,medium
2018,40,sullage,16,,prestrike_2,medium
2018,41,sullage,65,,prestrike_2,medium
2018,42,sullage,112,,prestrike_2,medium
2018,39,supreme,0,,prestrike_2,small
2018,40,supreme,67,,prestrike_2,small
2018,41,supreme,61,,prestrike_2,small
2018,42,supreme,48,,prestrike_2,small
2018,39,swaddle,0,,prestrike_2,small
2018,40,swaddle,0,,prestrike_2,small
2018,41,swaddle,0,,prestrike_2,small
2018,42,swaddle,0,,prestrike_2,small
2018,39,taboret,531,,prestrike_2,medium
2018,40,taboret,457,,prestrike_2,medium
2018,41,taboret,433,,prestrike_2,medium
2018,42,taboret,545,,prestrike_2,medium
2018,39,toadied,4337,,prestrike_2,medium
2018,40,toadied,5063,,prestrike_2,medium
2018,41,toadied,2185,,prestrike_2,medium
2018,42,toadied,2353,,prestrike_2,medium
2018,39,triduum,62379,,prestrike_2,large
2018,40,triduum,58204,,prestrike_2,large
2018,41,triduum,67632,,prestrike_2,large
2018,42,triduum,45712,,prestrike_2,large
2018,39,tripoli,23,,prestrike_2,small
2018,40,tripoli,60,,prestrike_2,small
2018,41,tripoli,41,,prestrike_2,small
2018,42,tripoli,29,,prestrike_2,small
2018,39,trismus,65,,prestrike_2,small
2018,40,trismus,0,,prestrike_2,small
2018,41,trismus,11,,prestrike_2,small
2018,42,trismus,46,,prestrike_2,small
2018,39,twinned,140,,prestrike_2,small
2018,40,twinned,155,,prestrike_2,small
2018,41,twinned,93,,prestrike_2,small
2018,42,twinned,131,,prestrike_2,small
2018,39,vistula,126,,prestrike_2,medium
2018,40,vistula,0,,prestrike_2,medium
2018,41,vistula,59,,prestrike_2,medium
2018,42,vistula,30,,prestrike_2,medium
2018,39,woodser,1908,,prestrike_2,medium
2018,40,woodser,1707,,prestrike_2,medium
2018,41,woodser,1565,,prestrike_2,medium
2018,42,woodser,2061,,prestrike_2,medium
